Geneid sorted_2.bam sorted_3.bam ERR1755086-sort.bam ERR1755087-sort.bam ERR1755084_sorted.bam ERR1755085_sorted.bam
Arfgap2 2021 2166 1801 1994 2087 2106
1110051M20Rik 189 160 55 36 123 42
Lrp4 1 5 5 8 5 11
Ckap5 4275 3699 4257 4352 3958 4977
Snord67 1 4 1 3 1 2
F2 5 5 0 6 0 0
Zfp408 732 692 590 616 692 729
Arhgap1 4045 4276 3524 3711 4290 3954
Atg13 1360 1273 1195 1364 1382 1413
Harbi1 177 131 108 118 146 145
Ambra1 2959 2820 2135 2248 2893 2375
Chrm4 267 285 116 130 203 139
Mdk 165 151 101 112 132 101
Dgkz 16437 17059 11694 12817 16467 12934
Creb3l1 45 62 83 109 47 130
Phf21a 2728 2628 3049 3297 2870 3540
Mir1955 1 0 2 1 0 0
Gyltl1b 20 22 7 5 12 9
Pex16 672 782 600 668 684 629
1700029I15Rik 19 14 9 22 19 11
Mapk8ip1 165 189 38 44 150 30
Cry2 444 419 289 301 434 344
D930015M05Rik 18 14 8 6 1 0
Slc35c1 2031 1901 2340 2673 1820 2774
Chst1 3 4 6 5 1 4
Syt13 2 0 0 2 5 0
Prdm11 66 87 91 98 85 108
Trp53i11 1294 1381 957 1053 1322 1094
Tspan18 4 0 1 2 0 0
Gm13807 165 135 81 63 1 0
Cd82 13696 13693 7654 8454 13541 8877
Gm10804 21 34 18 26 8 11
Alx4 2 4 0 0 2 0
Ext2 1169 1160 954 1045 1104 1099
Accs 421 460 322 361 410 390
Accsl 0 0 0 0 0 0
Gm13889 10 5 3 2 2 2
4921507L20Rik 54 44 25 36 0 0
Alkbh3 628 583 529 616 618 613
Hsd17b12 1181 947 820 791 1175 957
Mir129-2 0 0 0 0 0 0
Mir670 0 0 0 0 0 0
Ttc17 1896 1766 1495 1508 1786 1713
2810002D19Rik 224 162 160 210 188 224
Api5 4159 3528 3864 3842 3810 4325
Lrrc4c 0 0 0 0 1 0
B230118H07Rik 2 9 4 6 5 6
Rag2 0 0 0 0 0 0
Rag1 0 1 1 1 0 4
Traf6 2588 2422 2502 2523 2453 2906
Prr5l 243 290 242 266 206 265
Commd9 238 229 209 236 226 265
Ldlrad3 20 15 15 25 13 19
Trim44 3150 2750 1903 2022 2923 2230
Fjx1 0 0 0 0 0 1
Pamr1 0 0 0 0 0 1
Slc1a2 2 4 0 1 5 2
Cd44 10233 9039 6019 6190 9789 6987
Pdhx 367 315 324 348 354 392
Apip 231 176 198 150 177 232
Ehf 13 14 28 13 10 32
A930006I01Rik 0 0 0 0 0 0
Elf5 0 0 0 0 0 0
Cat 2679 2449 2810 3082 2525 3534
Abtb2 2962 2965 1980 2251 2802 2072
Nat10 2771 2567 1743 1902 2593 2179
Caprin1 12182 10540 9490 9644 11322 10884
4930547E08Rik 1 2 1 0 0 0
Lmo2 32 35 91 115 44 137
Fbxo3 1233 1123 1105 1095 1220 1234
Cd59b 1 0 0 0 0 0
Cd59a 3 1 3 10 3 0
A930018P22Rik 0 0 0 0 0 0
D430041D05Rik 0 0 1 1 1 3
Hipk3 3250 2806 2229 2102 3111 2568
Mir1902 0 0 0 0 0 0
4930500J02Rik 0 0 0 0 0 0
Cstf3 1328 1165 1165 1101 1391 1386
Tcp11l1 19 14 13 6 26 7
Pin1-ps1 0 1 1 0 1 1
Depdc7 0 2 1 0 0 3
Qser1 209 168 47 36 186 68
Prrg4 131 95 45 48 111 57
Ccdc73 28 21 35 24 0 0
Eif3m 3038 2708 2796 2884 2781 3200
AI314831 0 0 0 0 0 0
Wt1 0 0 0 0 0 0
0610012H03Rik 0 1 0 0 0 0
Rcn1 1175 1059 1261 1180 1147 1282
Pax6os1 0 0 0 0 0 0
Pax6 0 2 3 1 1 0
Elp4 256 240 202 174 257 214
Immp1l 307 266 220 220 292 271
Dnajc24 260 222 190 145 212 241
Gm14015 0 0 0 0 0 0
Mpped2 4 1 0 0 3 1
Arl14ep 758 674 508 523 703 544
Fshb 0 0 0 0 0 0
Kcna4 6 4 0 0 1 1
Mettl15 116 127 92 85 120 94
Kif18a 651 512 609 597 607 796
Bdnf 0 2 0 0 0 0
Lin7c 3485 2608 2662 2601 3115 3315
Gm13939 2 1 1 0 0 0
Lgr4 15 18 8 8 13 7
Ccdc34 364 353 312 352 371 433
1700024P03Rik 1 1 3 0 0 0
Bbox1 0 0 0 0 0 0
Fibin 0 0 0 0 0 0
Slc5a12 0 0 1 0 0 2
Ano3 0 0 0 1 0 0
Muc15 0 0 0 0 0 0
4930430A15Rik 0 0 0 0 0 0
Olfr1275 0 0 0 0 0 0
Olfr1276 0 0 0 0 0 0
Olfr1277 0 0 0 0 0 0
Olfr1278 0 0 0 0 0 0
Olfr1279 0 0 0 0 0 0
Olfr1280 0 0 0 0 0 0
Olfr1281 0 0 0 0 0 0
Olfr1282 0 0 0 0 0 0
Olfr1283 0 0 0 0 0 0
Olfr1284 0 0 0 0 0 0
Olfr1286 0 0 0 0 0 0
Olfr1287 0 0 0 0 0 0
Olfr1288 0 0 0 0 0 0
Olfr1289 0 0 0 0 0 0
Olfr1290 0 0 0 0 0 0
Olfr1294 0 0 0 0 0 0
Olfr1295 0 0 0 0 0 0
Olfr1297 0 0 0 0 0 0
Olfr1298 0 0 0 0 0 0
Olfr1299 0 0 0 0 0 0
Olfr1300-ps1 0 0 0 0 0 0
Olfr1301 0 0 0 0 0 0
Olfr1302 0 0 0 0 0 0
Olfr1303 0 0 0 0 0 0
Olfr1305 0 0 0 0 0 0
Olfr1306 0 0 0 0 0 0
Olfr1307 0 0 0 0 0 0
Olfr1308 0 0 0 0 0 0
Olfr1309 0 0 0 0 0 0
Olfr1310 0 0 0 0 0 0
Olfr1311 0 0 0 0 0 0
Olfr1312 0 0 0 0 0 0
Olfr1313 0 0 0 0 0 0
Olfr1314 0 0 0 0 0 0
Olfr1316 0 0 0 0 0 0
Olfr1317 0 0 0 0 0 0
Olfr1318 0 0 0 0 0 0
Lpcat4 2800 3023 2518 2697 2949 2704
BC125332 0 1 7 6 0 0
Nop10 1067 1230 855 916 1160 1100
Slc12a6 4613 4049 2890 2931 4269 3304
Emc4 541 635 610 688 573 620
Katnbl1 484 369 458 405 448 502
Emc7 1102 948 998 930 1047 1151
Chrm5 0 1 0 0 0 0
Aven 1149 1035 950 975 1186 1125
Ryr3 359 279 98 83 251 96
Mir1954 1 0 0 0 0 0
Tmco5b 0 0 0 0 0 0
Fmn1 25 23 9 4 29 10
4930533B01Rik 0 0 0 0 0 0
Grem1 0 0 0 0 0 0
Scg5 12 17 6 1 13 2
Arhgap11a 2230 1925 2469 2340 2110 2851
Gjd2 0 0 0 0 0 0
A530058N18Rik 0 0 0 0 0 0
Actc1 2 1 0 1 0 0
C130080G10Rik 0 0 0 0 0 0
Aqr 5202 4497 5081 5344 5022 5939
Zfp770 471 376 301 285 466 356
Atpbd4 466 352 240 254 406 342
4930528P14Rik 0 0 0 0 0 0
3110099E03Rik 0 0 0 0 0 0
BC052040 408 359 307 317 415 338
Mir1951 0 0 0 0 0 0
Meis2 1 0 0 1 1 1
2810405F15Rik 0 0 0 0 0 0
Tmco5 0 0 0 0 0 0
D330050G23Rik 1 0 0 0 2 0
Spred1 294 219 85 87 277 104
Mir674 0 0 0 0 1 0
Fam98b 1242 1226 841 946 1283 1157
Rasgrp1 8749 8067 4614 4847 8385 5457
4930412B13Rik 0 0 0 0 0 0
Thbs1 15 14 35 23 15 25
Fsip1 0 0 2 0 0 0
Gpr176 0 0 1 2 0 3
1700054M17Rik 0 0 0 0 0 0
Eif2ak4 751 729 419 437 681 479
Srp14 2313 2001 2165 2169 2139 2461
Bmf 8 6 18 25 11 28
Bub1b 1933 1633 2054 2320 1723 2457
Pak6 90 108 237 244 93 247
Ankrd63 3 1 2 0 6 2
Plcb2 3541 3439 3576 3942 3538 4110
5430417L22Rik 423 379 312 309 417 390
A430105I19Rik 0 0 1 0 1 0
Phgr1 0 0 0 0 0 0
Disp2 0 0 0 0 0 0
Knstrn 1100 958 1188 1138 1015 1324
Ivd 932 790 522 595 834 656
Bahd1 1649 1949 1066 1175 1821 1282
Chst14 68 65 44 59 65 59
Ccdc32 426 387 459 456 422 558
Rpusd2 277 260 260 248 288 273
Casc5 1225 995 1526 1410 1072 1575
Rad51 709 642 701 733 631 877
Rmdn3 813 668 588 695 731 694
Gchfr 0 2 0 0 0 0
Dnajc17 295 266 242 244 309 243
Gm14137 28 36 34 38 0 3
Zfyve19 622 641 646 716 633 792
Ppp1r14d 0 0 0 0 0 0
Spint1 72 68 62 77 60 83
Rhov 0 1 3 5 0 4
Vps18 955 1044 1037 1115 869 1219
Gm14207 3 1 11 10 2 7
Dll4 2 2 11 19 3 14
Chac1 22 19 29 39 18 35
Ino80 2181 2117 1777 1769 2263 2022
Exd1 7 3 6 3 8 1
Chp1 2815 2541 2830 2962 2607 3453
1700020I14Rik 1254 1112 978 1035 1174 1233
Oip5 119 107 140 179 120 171
Nusap1 2225 1860 2445 2663 2177 2935
Ndufaf1 366 346 372 334 369 442
Rtf1 3233 2985 2890 2949 3351 3359
Itpka 14 7 7 4 4 3
Ltk 110 120 198 239 115 225
Rpap1 1567 1447 1265 1383 1359 1429
Tyro3 303 280 160 211 294 252
Mga 5245 4108 2947 3002 4509 3330
Mapkbp1 1067 945 583 638 1016 710
Jmjd7 321 342 374 405 334 421
Pla2g4b 415 426 360 398 340 372
Ehd4 913 868 1011 1134 934 1201
Pla2g4e 0 0 0 0 0 0
Pla2g4d 0 3 1 1 0 0
Pla2g4f 17 9 9 9 15 13
Vps39 2109 2115 1808 1911 2231 2117
Tmem87a 2705 2216 2071 2066 2432 2505
Ganc 717 642 637 568 730 743
4931402G19Rik 10 10 8 8 0 0
Capn3 182 166 28 30 161 31
Zfp106 6220 5359 3995 4257 5728 4770
Snap23 919 794 800 791 847 971
Lrrc57 671 574 624 612 616 742
Haus2 570 416 529 481 525 613
Cdan1 1449 1327 1501 1620 1435 1602
Ttbk2 392 344 151 164 403 204
AV039307 46 35 26 15 3 0
Ubr1 3080 2547 2358 2403 3044 2849
Tmem62 1032 968 815 855 929 843
Ccndbp1 2168 2015 2164 2230 2199 2551
Epb4.2 0 2 12 14 0 13
Tgm5 0 2 0 0 2 0
Tgm7 18 12 21 22 19 22
Lcmt2 315 265 332 286 242 293
Adal 366 254 278 264 321 356
Zscan29 2259 1851 1556 1720 1945 1817
Tubgcp4 1362 1327 1128 1365 1579 1569
Trp53bp1 3641 3189 2211 2197 2246 1365
Map1a 77 78 69 58 75 86
Ppip5k1 745 674 380 375 690 413
Ckmt1 28 34 7 11 3 0
Strc 413 445 170 182 425 191
Catsper2 57 35 53 28 63 51
Pdia3 17823 14900 14163 14676 16349 17272
Ell3 12 15 20 27 9 20
Serf2 2261 2081 2063 2242 2853 3300
Serinc4 100 107 87 90 4 7
Hypk 1535 1464 1587 1554 1619 1934
Mfap1b 167 155 163 169 160 192
Mfap1a 721 622 594 589 676 801
Wdr76 1229 1058 1107 1167 1120 1332
Frmd5 29 27 34 26 14 21
Casc4 267 204 308 333 271 424
Mageb3 2 2 10 3 0 0
Ctdspl2 1822 1520 1384 1376 1633 1658
Eif3j2 0 6 10 2 5 5
Eif3j1 0 0 0 0 0 0
Spg11 1949 1890 1775 2010 1808 1958
Patl2 7 11 3 3 4 2
B2m 86260 91442 78792 83347 102670 97527
Trim69 31 22 25 26 35 38
4933406J08Rik 0 0 0 0 0 0
Sord 140 168 287 325 202 365
Duox2 0 1 0 1 0 1
Duoxa2 0 0 0 0 0 0
Duoxa1 1 0 0 0 0 0
Duox1 1 1 0 0 0 0
Shf 58 66 49 39 54 48
Slc28a2 3247 2657 2470 2475 2867 2862
Bambi-ps1 244 226 33 32 240 29
Gm14085 796 726 21 26 720 32
Gatm 20 25 80 90 17 94
Spata5l1 362 386 285 291 321 301
AA467197 72 76 104 100 80 155
Mir147 0 0 0 0 0 0
Slc30a4 447 319 308 283 405 336
Bloc1s6 888 735 665 717 843 797
Sqrdl 52 42 8 5 60 10
4930517E11Rik 0 0 0 0 0 0
4930583P06Rik 0 0 0 0 0 0
Sema6d 66 71 22 14 70 25
Slc24a5 50 35 37 38 0 0
Myef2 991 824 670 700 1486 1223
Ctxn2 0 0 0 0 0 0
Slc12a1 0 0 0 0 0 0
Dut 2119 1860 2088 2143 1844 2504
Fbn1 0 0 2 0 2 0
Cep152 1210 1043 1011 1044 1128 1155
Shc4 19 22 6 18 16 18
Eid1 1437 1080 899 872 1146 1034
Secisbp2l 3685 3105 2300 2385 3376 2726
Cops2 3323 2627 2778 2707 2983 3316
Galk2 1142 1022 1028 929 1051 1102
Fam227b 1 0 2 0 0 0
Fgf7 6 7 3 2 9 5
Dtwd1 158 105 103 94 108 102
Atp8b4 2182 1791 6949 6893 2053 7985
Slc27a2 1 0 1 5 3 0
Hdc 107 106 50 68 73 32
Gabpb1 2798 2603 1633 1671 3010 1795
Usp8 2849 2342 2352 2429 2758 2706
Usp50 4 3 4 6 0 0
Trpm7 4527 3802 3807 3651 4239 4357
Sppl2a 2903 2470 2492 2562 2827 3077
Ap4e1 1595 1347 1197 1195 1430 1422
Blvra 728 624 607 636 669 695
Ncaph 1716 1466 2002 2159 1600 2395
Itpripl1 781 728 873 926 772 961
1810024B03Rik 17 10 15 11 7 15
Snrnp200 8636 7949 7762 8401 8140 9234
Ciao1 979 904 863 950 906 948
Tmem127 4324 4155 3297 3601 4303 3928
Stard7 1888 1642 1560 1736 1628 1937
Dusp2 3672 3549 3980 4295 3246 4543
Astl 4 5 2 6 4 4
Adra2b 0 0 0 2 1 2
Gpat2 12 14 10 6 3 1
Fahd2a 140 143 127 111 121 123
Kcnip3 89 93 53 54 103 58
Prom2 7 3 2 3 3 1
Zfp661 152 136 85 95 125 109
Mrps5 1199 1005 732 796 1169 895
Mal 7 4 20 24 10 26
Mall 0 0 0 1 1 0
Nphp1 23 22 8 7 16 9
1500011K16Rik 77 94 43 59 87 50
Bub1 1149 935 1343 1363 1072 1598
Acoxl 74 67 46 40 75 33
Bcl2l11 2164 2228 2162 2322 2136 2539
Gm14005 353 333 444 490 327 545
Anapc1 4723 4388 3987 4158 4506 4585
Mertk 19 14 2 3 10 13
Tmem87b 1174 1038 780 755 1116 940
Fbln7 1 3 0 0 1 0
Zc3h8 302 232 170 236 260 256
Zc3h6 361 278 130 106 284 143
Ttl 215 196 243 215 190 250
Polr1b 795 738 482 524 719 506
Chchd5 239 357 282 320 316 363
AI847159 170 164 269 303 189 286
Slc20a1 8734 7900 11524 11781 8624 13226
A730036I17Rik 0 0 0 0 0 0
Ckap2l 1305 1158 1538 1740 1313 1993
Gm14023 8 15 2 3 18 6
Il1a 8 5 2 8 0 2
Il1b 108 78 397 407 98 518
Gm14047 1 1 3 4 2 4
F830045P16Rik 0 0 0 0 0 1
Sirpa 112 114 341 354 127 374
Pdyn 0 0 0 0 0 0
4932416H05Rik 27 31 20 39 27 26
Stk35 894 826 792 801 887 920
Tgm3 0 0 0 1 0 0
AU015228 0 0 0 0 1 0
Tgm6 0 1 0 0 0 0
Snrpb 4144 4094 4164 4504 3753 4585
Tmc2 1 0 0 0 0 0
Nop56 3594 3581 3381 3574 3873 3802
Snord110 3 2 7 2 5 5
Snord57 13 11 5 13 15 11
Idh3b 3669 3329 3262 3493 3318 3764
Ebf4 0 0 0 1 2 0
Cpxm1 14 18 14 14 21 18
1700020A23Rik 3 2 1 1 0 0
Tmem239 4 10 3 6 0 0
Pced1a 1166 1103 1003 1090 1172 1190
Vps16 3771 3393 2856 3066 3573 3447
Ptpra 2780 2477 2202 2246 2933 2968
4930473A02Rik 55 35 27 34 1 0
Mrps26 797 969 947 931 846 1044
Oxt 0 0 0 2 0 0
Avp 0 0 0 0 0 0
Ubox5 307 283 236 205 278 292
Fastkd5 318 314 331 321 395 374
Prosapip1 66 62 61 61 51 67
Ddrgk1 1891 1616 1549 1603 1785 1742
Itpa 698 619 771 822 636 829
Slc4a11 3 6 3 8 8 3
4930402H24Rik 556 465 339 333 553 419
Gm14057 59 29 39 44 48 67
A730017L22Rik 156 122 46 55 129 54
Atrn 1308 1243 992 946 1179 1104
Gfra4 6 11 0 0 10 0
Adam33 28 17 3 1 10 2
Siglec1 6 7 4 4 5 8
Hspa12b 4 8 0 4 0 0
Mir3098 0 0 0 0 0 0
1700037H04Rik 467 423 368 429 449 372
Spef1 90 115 137 170 109 167
Cenpb 1578 1724 1512 1700 1664 1779
Cdc25b 10476 10545 10071 10954 10375 11354
Ap5s1 221 219 203 219 222 217
Mavs 868 926 1020 1104 963 1205
Pank2 1884 1630 1288 1482 1843 1803
Mir103-2 1 0 0 0 1 1
Rnf24 228 206 240 281 244 308
Smox 515 544 491 494 512 536
Adra1d 0 0 0 1 0 0
5330413P13Rik 0 0 0 0 0 0
Erv3 0 0 0 0 0 0
Prnp 461 505 48 41 484 54
Prnd 5 5 0 0 4 0
Rassf2 5251 4703 3720 3935 4900 4411
Slc23a2 1504 1320 1448 1479 1478 1678
Tmem230 420 378 321 325 360 377
Pcna 6484 6061 7199 7703 6916 8459
Cds2 7353 7076 5930 6421 7007 6965
Prokr2 0 0 0 0 0 0
4921508D12Rik 0 0 0 0 0 0
1700026D11Rik 3 3 5 3 0 2
Gpcpd1 3608 3052 2666 2891 3438 3359
AU019990 0 0 1 0 0 3
1110034G24Rik 296 224 185 234 266 211
Chgb 1 0 3 0 1 0
Trmt6 1040 878 843 836 1015 920
Mcm8 199 189 209 231 173 290
Crls1 325 338 285 320 359 361
Lrrn4 24 24 19 12 20 31
Fermt1 0 0 0 0 0 0
Bmp2 10 3 6 5 7 10
Hao1 0 0 0 0 0 0
Tmx4 1553 1292 851 869 1384 988
Plcb1 2 0 0 1 0 2
4930545L23Rik 0 0 0 0 0 0
Mir3963 0 0 0 0 0 0
9630028H03Rik 0 0 0 0 0 0
Plcb4 532 503 32 34 530 33
Lamp5 0 0 0 0 0 0
Pak7 0 0 0 0 0 0
Ankef1 0 0 0 0 0 0
Snap25 1 2 1 0 5 0
Mkks 449 371 429 402 413 479
Slx4ip 316 283 258 251 295 305
Jag1 92 93 31 27 117 42
Btbd3 3 4 13 10 3 9
Mir1952 0 0 0 0 0 0
Sptlc3 0 0 0 0 0 0
Ism1 1 1 1 0 1 0
Tasp1 738 613 248 266 661 305
Esf1 1074 783 765 671 1008 910
Ndufaf5 321 308 267 315 345 341
Sel1l2 0 0 0 0 0 0
Macrod2 5 3 0 3 4 0
Flrt3 1 0 4 2 1 1
Kif16b 974 899 645 599 901 739
Snrpb2 1644 1248 1535 1494 1403 1798
Otor 0 0 0 0 0 0
C630020P19Rik 0 0 0 0 0 0
Pcsk2 0 0 0 0 0 0
Gm12360 0 0 0 0 0 0
Bfsp1 10 7 23 21 5 28
Dstn 863 767 1190 1172 862 1399
Rrbp1 4375 3839 4413 4598 3991 5111
Banf2 0 0 0 0 0 0
Gm5535 1 2 4 5 0 1
Snx5 7174 6284 8243 8525 6838 9840
Snord17 31 12 25 22 36 36
Mgme1 226 227 269 290 258 312
Ovol2 5 2 5 6 2 17
Pet117 0 0 0 0 0 0
Csrp2bp 1099 1047 964 984 1069 1092
Zfp133-ps 8 7 4 9 6 10
LOC171588 0 0 0 0 0 0
Dzank1 5 5 7 23 5 14
Polr3f 1038 892 989 1036 944 1188
Rbbp9 180 126 73 88 167 77
Sec23b 2589 2386 2384 2438 2482 2816
Gm561 85 66 68 74 89 104
Dtd1 565 523 370 397 532 454
Scp2d1 0 0 0 0 0 0
Slc24a3 98 89 5 8 100 4
Gm14092 1 0 0 0 0 0
BC039771 0 0 1 1 0 1
Rin2 51 32 19 42 47 32
Naa20 850 688 640 636 648 644
Crnkl1 1836 1555 1688 1655 1705 1943
4930529M08Rik 1 0 0 0 1 0
Insm1 2 5 2 8 7 6
Ralgapa2 1861 1727 2167 2209 1799 2511
A930019D19Rik 10 8 6 16 0 0
4933406D12Rik 0 0 0 0 0 0
Plk1s1 733 657 419 433 678 488
Xrn2 8888 7289 10243 10327 7990 12356
Nkx2-4 0 0 0 0 0 0
Nkx2-2 0 0 1 0 0 0
Nkx2-2as 0 0 0 0 0 0
AI646519 0 0 0 0 0 0
Pax1 0 0 0 0 0 0
A530006G24Rik 0 0 0 0 0 0
Foxa2 0 0 1 0 4 1
Sstr4 0 0 1 0 0 0
Thbd 1 1 7 8 0 6
Cd93 10 10 14 18 19 24
Nxt1 518 545 599 678 489 639
Gzf1 689 597 348 387 661 474
Napb 25 24 8 4 13 8
Cstl1 0 0 0 0 0 0
Cst11 0 0 0 0 0 0
8030411F24Rik 0 0 0 0 0 0
Cst12 0 0 0 0 0 0
Cst8 0 0 0 0 0 0
Cst13 0 0 0 0 0 0
Cst9 0 0 0 0 0 0
9230104L09Rik 0 0 0 0 0 2
Cst3 1520 1751 5254 5916 1598 6163
Cst10 0 0 0 0 0 0
Syndig1 0 0 0 0 0 0
Zfp120 997 759 609 587 828 700
Gm14139 2 2 0 0 2 3
Zfp937 44 55 9 16 51 23
Gm14124 0 0 0 0 0 0
3300002I08Rik 15 16 13 12 15 10
Zfp442 54 47 16 15 69 24
Zfp345 7 4 1 2 1 4
Cst7 2992 2824 3227 3361 2932 3861
Apmap 979 869 1067 1175 905 1341
Acss1 1201 1145 1580 1691 1162 1871
E130215H24Rik 26 24 45 40 27 51
Vsx1 0 0 0 0 0 0
Entpd6 1079 1167 904 921 1126 975
Pygb 3005 3077 2713 2877 2840 2926
Abhd12 1247 1177 969 1043 1209 1048
Gins1 197 185 258 286 182 327
Ninl 7 13 7 10 10 10
Nanp 7 12 8 12 10 11
Gm14151 0 0 0 0 0 0
4930442J19Rik 0 0 0 0 0 0
4921509C19Rik 0 0 0 0 0 0
Nsfl1c 1564 1638 1350 1412 1782 1749
Fkbp1a 6013 5908 3842 4142 6131 4431
Sdcbp2 1864 1827 702 761 1877 828
Snph 21 15 8 2 15 0
Rad21l 0 0 0 0 0 0
Tmem74b 0 0 0 0 1 0
Psmf1 1192 1221 1115 1181 1135 1239
Rspo4 0 0 0 0 0 0
Angpt4 4 1 0 1 0 2
Mir1953 1 1 0 0 0 0
Fam110a 867 1077 404 428 1025 459
Slc52a3 222 231 176 224 209 265
Scrt2 0 0 0 0 0 0
Srxn1 277 253 51 62 250 47
Tcf15 0 0 0 0 0 0
Csnk2a1 3371 2758 2553 2604 3100 3034
Tbc1d20 1358 1220 1438 1557 1177 1596
Rbck1 5084 5356 4966 5589 5091 5664
Trib3 94 93 69 83 64 67
Gm14164 0 0 0 0 0 0
Nrsn2 0 0 2 3 0 0
Sox12 28 27 85 58 32 86
Zcchc3 104 109 87 99 111 89
6820408C15Rik 2 0 1 3 4 3
Defb23 0 0 0 0 0 0
Defb20 0 0 0 0 0 0
Defb22 0 0 0 0 0 0
Defb26 0 0 0 0 0 0
Defb28 0 0 0 0 0 0
Defb29 0 0 0 0 0 0
Defb21 0 0 0 0 0 0
Defb19 0 0 0 0 0 0
Defb45 0 0 0 0 0 0
Defb36 0 0 0 0 0 0
Defb25 1 2 0 0 2 0
Rem1 3 3 3 1 5 1
H13 5269 5160 4455 4799 4973 5150
Mcts2 207 185 103 141 199 155
Id1 15 13 9 10 10 21
Cox4i2 1 1 0 3 3 0
Bcl2l1 1208 1186 1140 1290 1200 1372
Tpx2 2706 2341 3095 3298 2591 3765
Mylk2 0 2 0 0 0 0
Foxs1 4 0 1 2 1 3
Dusp15 0 1 0 0 0 0
Ttll9 3 0 4 5 1 0
Pdrg1 1055 958 843 847 977 904
Xkr7 1 0 0 0 0 0
Ccm2l 0 0 0 0 0 0
Hck 69 74 343 386 69 411
Tm9sf4 1480 1384 1244 1345 1430 1431
Tspyl3 644 610 683 738 613 778
Plagl2 2401 2329 1750 1878 2470 1961
Pofut1 1051 1065 673 703 1038 733
Kif3b 2144 1911 1526 1673 1993 1987
2500004C02Rik 78 79 72 69 64 89
Asxl1 7720 7196 5271 5737 7392 6262
8430427H17Rik 137 140 50 47 140 50
Commd7 1349 1226 1161 1303 1350 1380
Dnmt3b 320 312 220 260 304 283
Mapre1 5954 5365 5539 5512 5697 6432
Efcab8 4 9 5 4 11 4
Sun5 0 0 0 0 0 0
Bpifb2 0 0 0 0 0 0
Bpifb6 0 0 0 0 0 0
Bpifb3 0 0 0 0 0 0
Bpifb4 0 0 0 0 0 0
Bpifa6 0 1 0 0 0 1
Bpifa2 0 0 0 0 0 0
Bpifa3 0 0 0 0 0 0
Bpifa1 0 0 0 0 0 0
Bpifa5 0 0 0 0 0 0
Bpifb1 0 0 0 0 0 0
Bpifb5 0 0 0 0 0 0
Bpifb9a 0 0 0 0 0 0
Bpifb9b 0 0 0 0 0 0
Cdk5rap1 1082 924 811 866 891 925
Snta1 6 8 5 4 3 8
Cbfa2t2 819 776 566 567 753 625
Necab3 16 30 15 13 17 14
1700003F12Rik 5 6 1 5 2 2
Actl10 3 3 0 1 0 0
E2f1 462 501 542 622 491 602
Pxmp4 315 329 301 346 310 351
Zfp341 277 309 254 315 300 350
Chmp4b 5277 5057 4310 5001 5289 5421
Raly 7455 7406 7065 8141 7330 8512
Eif2s2 1773 1564 1627 1589 1892 1979
a 5 9 38 56 3 35
Ahcy 677 698 703 768 676 873
2310005A03Rik 0 0 0 0 0 0
Itch 3230 2654 3033 3070 3021 3569
Dynlrb1 1998 2032 1941 2300 2209 2223
Map1lc3a 183 239 194 274 170 212
Pigu 802 716 564 674 727 648
Mir695 0 0 0 0 0 0
Trp53inp2 2225 2161 2321 2446 2135 2705
Ncoa6 3761 3421 2791 3021 3710 3319
Ggt7 184 175 60 90 134 79
Acss2 774 756 1584 1682 677 1843
4930471I20Rik 0 2 5 7 0 1
Gss 301 241 378 340 227 334
Myh7b 3 6 4 2 3 5
Mir499 0 0 0 0 0 0
Trpc4ap 5139 5030 4622 5061 5007 5426
Edem2 1482 1441 1397 1476 1355 1503
Procr 10 9 45 50 20 60
Mmp24 0 3 0 0 4 0
BC029722 487 537 315 352 906 723
Eif6 1691 1875 2023 2205 1801 2166
Fam83c 0 0 0 0 0 0
Uqcc 649 588 486 575 574 602
Gdf5 0 0 0 0 0 0
Cep250 6076 5448 5318 5641 5581 6201
6430550D23Rik 16 17 15 6 11 7
Ergic3 1538 1724 1355 1514 1691 1628
Fer1l4 0 1 2 0 0 0
Spag4 30 29 13 23 21 12
Cpne1 3561 3161 3835 4016 3336 4404
Rbm12 1523 1323 1177 1146 1419 1432
Nfs1 997 899 789 890 956 955
Romo1 320 431 256 343 392 348
Rbm39 21646 18185 15210 14626 20257 17613
Phf20 1357 1102 1162 1221 1190 1403
Scand1 896 1312 839 1190 672 887
Cnbd2 75 84 81 85 111 119
2900097C17Rik 1618 1410 1091 1204 1481 1363
Epb4.1l1 38 38 27 35 33 31
Aar2 462 509 505 525 474 528
Gm14169 0 0 0 0 0 0
Dlgap4 2178 2273 2011 2171 2269 2285
4930405A21Rik 4 7 5 3 7 7
Myl9 0 0 1 0 1 2
Tgif2 828 878 354 430 963 539
5430405H02Rik 69 63 44 61 96 76
1110008F13Rik 793 749 687 757 1305 1688
Sla2 1884 1920 1910 2034 2246 2413
Ndrg3 3297 3114 2109 2268 3186 2378
Dsn1 563 432 578 496 473 611
9830001H06Rik 19 15 67 78 14 77
Gm1332 0 3 1 0 0 0
Samhd1 22068 19749 19880 20544 20750 23559
Rbl1 2694 2378 2573 2586 2681 3140
Mroh8 7 4 4 4 2 2
Rpn2 5781 5516 5310 5640 5643 5918
Ghrh 0 0 1 0 0 0
Manbal 429 368 437 446 414 503
Src 52 50 37 63 47 55
Blcap 335 354 186 226 395 293
Nnat 37 41 19 24 4 1
Ctnnbl1 1571 1439 1261 1433 1397 1561
Vstm2l 0 0 0 0 0 0
